
# This file contains one likely family per line (definied by tor relay fingerprints, separated by ',')

+---------------------+----------+----------------------+---------+-----------------+---------+----------+-------------+---------+---------+
| first_seen          | nickname | as_name              | country | IP              | or_port | dir_port | tor_version | contact | efamily |



#contact: admin at hidemyassnet dot net
#+---------------------+------------------------+------+----------------+---------+----------+-------------+------------+-------------------------------+---------------------+------+------+
#| first_seen          | AS                     | cc   | IP             | or_port | dir_port | tor_version | OS         | contact                       | nickname            | exit | efam |
#+---------------------+------------------------+------+----------------+---------+----------+-------------+------------+-------------------------------+---------------------+------+------+
#| 2014-09-29 22:00:00 | BT Public Internet Ser | gb   | 217.34.135.225 |     446 |     9030 | 0.2.4.23    | Windows 7  | admin at hidemyassnet dot net | Hidemyassnetdotnet  |    0 | NULL |
#| 2015-01-01 22:00:00 | BT Public Internet Ser | gb   | 217.34.135.230 |     443 |     9030 | 0.2.4.23    | Windows XP | admin at hidemyassnet dot net | Hidemyassnetdotnet2 |    0 | NULL |
#| 2015-06-19 15:00:00 | BT Public Internet Ser | gb   | 217.37.19.115  |     446 |     9030 | 0.2.4.23    | Windows 8  | admin at hidemyassnet dot net | Hidemyassnetdotnet3 |    0 | NULL |
#+---------------------+------------------------+------+----------------+---------+----------+-------------+------------+-------------------------------+---------------------+------+------+
#fingerprints:
68F70BFCB2A5400ED6F98C8DB30C41A36743962D,FA4E22CFC0802D6738837DE980AFC7199F7DB040,71434A44BA198F51C86BD907F4D60080D0D26F85

#contact: admin@avenueoftor.com
#+---------------------+---------+---------------------+------------------+-----------------------+-----------------+---------------------+---------+----------+-------------------+------------------------------------------+
#| first_seen          | running | last_restarted      | consensus_weight | contact               | IP              | as_name             | or_port | dir_port | nickname          | fingerprint                              |
#+---------------------+---------+---------------------+------------------+-----------------------+-----------------+---------------------+---------+----------+-------------------+------------------------------------------+
#| 2015-07-05 22:00:00 |       1 | 2015-09-09 09:07:32 |             1360 | admin@avenueoftor.com | 188.214.135.66  | UAB DUOMENU CENTRAS |     443 |       80 | Sworgebat99       | FE4C756290940DB7DC0929F32D25EED7D4C0FF83 |
#| 2015-07-05 22:00:00 |       1 | 2015-09-09 09:07:38 |             1770 | admin@avenueoftor.com | 188.214.135.67  | UAB DUOMENU CENTRAS |     443 |       80 | ritzcheese        | FA7A834A4D7E160C006ACC4124FC29FC123BC240 |
#| 2015-07-06 00:00:00 |       1 | 2015-09-09 09:07:40 |              721 | admin@avenueoftor.com | 188.214.135.69  | UAB DUOMENU CENTRAS |     443 |       80 | donniedarko       | 9F056ACA2A4F22BDE381B3283A69E6E9E93AE65A |
#| 2015-07-06 00:00:00 |       1 | 2015-09-09 09:07:40 |             4650 | admin@avenueoftor.com | 188.214.135.68  | UAB DUOMENU CENTRAS |     443 |       80 | darktruck         | E8F455697880B2243BC60A215BA523220C70977D |
#| 2015-07-06 00:00:00 |       1 | 2015-09-09 09:07:43 |              798 | admin@avenueoftor.com | 188.214.135.70  | UAB DUOMENU CENTRAS |     443 |       80 | d0nni3usanode     | 045D22A33BE27BBFEF8880D5DA31C1EF8CEF5AA8 |
#| 2015-09-09 01:00:00 |       1 | 2015-09-09 09:07:45 |              706 | NULL                  | 188.214.135.71  | UAB DUOMENU CENTRAS |     443 |       80 | Overture          | 9FDCEC2DF23D354E5FEAA188D84D3B86B84FD293 |
#| 2015-09-09 01:00:00 |       1 | 2015-09-09 09:07:47 |              484 | NULL                  | 188.214.135.72  | UAB DUOMENU CENTRAS |     443 |       80 | lostsouls         | 77C99D18086034C1BF2F96F5D391ECD60A04E7C7 |
#| 2015-09-09 01:00:00 |       1 | 2015-09-09 09:07:48 |              397 | NULL                  | 188.214.135.73  | UAB DUOMENU CENTRAS |     443 |       80 | electrikwerz      | 9B1F5E81AA067C0CC022A09407125DBDC7F1C0C7 |
#| 2015-09-09 09:00:00 |       1 | 2015-09-09 11:31:36 |              758 | admin@avenueoftor.com | 188.214.135.77  | UAB DUOMENU CENTRAS |     443 |       80 | darkeyes          | 5259F4C11A3935A949F59F0A6CD4BBC78542DB35 |
#| 2015-09-09 12:00:00 |       1 | 2015-09-09 11:23:17 |             1220 | admin@avenueoftor.com | 188.214.135.76  | UAB DUOMENU CENTRAS |     443 |       80 | anonimizer        | 4FB795C02620865E9F04199AD274E55283D7F093 |
#| 2015-09-09 13:00:00 |       1 | 2015-09-09 12:09:27 |              896 | admin@avenueoftor.com | 188.214.135.75  | UAB DUOMENU CENTRAS |     443 |       80 | iTerm             | 86C928C41EC3246AB0CC6A633BFB5AC0A8E535E5 |
#| 2015-09-09 14:00:00 |       1 | 2015-09-09 13:22:59 |             2290 | admin@avenueoftor.com | 188.214.135.78  | UAB DUOMENU CENTRAS |     443 |       80 | marlboro          | 44B05ECDF6794A93C14585EA5377D583DB096288 |
#| 2015-09-09 14:00:00 |       1 | 2015-09-09 13:22:59 |              551 | admin@avenueoftor.com | 188.214.135.80  | UAB DUOMENU CENTRAS |     443 |       80 | voidnull          | 885196B1FD2681E7692A559FF4557ADC8F658871 |
#| 2015-09-09 14:00:00 |       1 | 2015-09-09 13:23:01 |              630 | admin@avenueoftor.com | 188.214.135.79  | UAB DUOMENU CENTRAS |     443 |       80 | narkotek          | C91C3A02198BCF4B45D4871DD027F299A2FF005F |
#| 2015-09-09 14:00:00 |       1 | 2015-09-09 13:23:01 |              690 | admin@avenueoftor.com | 188.214.135.81  | UAB DUOMENU CENTRAS |     443 |       80 | lituanianpro      | D7BEF27E9A9F957113B21F2E7CF14D56CECB169F |
#| 2015-09-09 15:00:00 |       1 | 2015-09-09 14:01:30 |             2630 | admin@avenueoftor.com | 188.214.135.83  | UAB DUOMENU CENTRAS |     443 |       80 | beautifulies      | 1735736D2B22B112F98611FA99222D2E933A5469 |
#| 2015-09-09 15:00:00 |       1 | 2015-09-09 14:01:32 |              740 | admin@avenueoftor.com | 188.214.135.82  | UAB DUOMENU CENTRAS |     443 |       80 | brownie           | E5C7E6142466F5E33BA84DC9615C19FFC5C6F14F |
#| 2015-09-09 15:00:00 |       1 | 2015-09-09 14:01:34 |             1920 | admin@avenueoftor.com | 188.214.135.84  | UAB DUOMENU CENTRAS |     443 |       80 | yowii             | 017A2E2B1C86093800836A7220C31642473310FD |
#| 2015-09-09 20:00:00 |       1 | 2015-09-09 19:00:49 |              707 | admin@avenueoftor.com | 188.214.135.86  | UAB DUOMENU CENTRAS |     443 |       80 | balticpearl       | 013CA792C074C2538F991B4989F5FB020476AD2E |
#| 2015-09-09 20:00:00 |       1 | 2015-09-09 19:01:31 |              764 | admin@avenueoftor.com | 188.214.135.87  | UAB DUOMENU CENTRAS |     443 |       80 | chemicalsouls     | 329C3682069A27774F9B5954F34D4EF07BFDA4AA |
#| 2015-09-09 20:00:00 |       1 | 2015-09-09 19:01:49 |              842 | admin@avenueoftor.com | 188.214.135.88  | UAB DUOMENU CENTRAS |     443 |       80 | gnulinuxlt        | 5FD62F5BD90ECA96304242BBACE1823BF56B7DBF |
#| 2015-09-09 20:00:00 |       1 | 2015-09-09 19:02:12 |              829 | admin@avenueoftor.com | 188.214.135.89  | UAB DUOMENU CENTRAS |     443 |       80 | bursterlt         | E70C71DFD737AE3C5B59E8CC266A74928E12FE1A |
#| 2015-09-09 20:00:00 |       1 | 2015-09-09 19:02:27 |              179 | admin@avenueoftor.com | 188.214.135.90  | UAB DUOMENU CENTRAS |     443 |       80 | smartnode         | 88059E95ED65216345B1F271053ECD553C934791 |
#| 2015-09-09 20:00:00 |       1 | 2015-09-09 19:02:52 |              557 | admin@avenueoftor.com | 188.214.135.91  | UAB DUOMENU CENTRAS |     443 |       80 | futurenodes       | F1E748546D1381C9342CF4A88851238262E4FC10 |
#| 2015-09-09 20:00:00 |       1 | 2015-09-09 19:22:47 |              314 | admin@avenueoftor.com | 188.214.135.92  | UAB DUOMENU CENTRAS |     443 |       80 | junglelist        | 7F30857609BD521BAF92D212948995C54451CD86 |
#| 2015-09-09 20:00:00 |       1 | 2015-09-09 19:22:52 |              527 | admin@avenueoftor.com | 188.214.135.93  | UAB DUOMENU CENTRAS |     443 |       80 | drumandbassit     | 59DDCC439B3A3F7F66B31AE85C20BFCE7DF832E0 |
#| 2015-09-09 20:00:00 |       1 | 2015-09-09 19:22:54 |             1200 | admin@avenueoftor.com | 188.214.135.94  | UAB DUOMENU CENTRAS |     443 |       80 | darkmagic         | 7D420AFB129A3501A15C1C98429BDE4BCE99BCD4 |
#| 2015-09-10 12:00:00 |       1 | 2015-09-10 11:01:34 |              170 | admin@avenueoftor.com | 188.214.135.85  | UAB DUOMENU CENTRAS |     443 |       80 | randomrules       | 341DADA90BE36944733ABF4CF50C4A4730FBCD81 |
#| 2015-09-10 12:00:00 |       1 | 2015-09-10 12:01:15 |              643 | admin@avenueoftor.com | 188.214.135.96  | UAB DUOMENU CENTRAS |     443 |       80 | neodimium         | 5145CC9F925A89C6C8826E54399122ED07918A72 |
#| 2015-09-10 13:00:00 |       1 | 2015-09-10 12:01:36 |              581 | admin@avenueoftor.com | 188.214.135.95  | UAB DUOMENU CENTRAS |     443 |       80 | boletus           | E6614215A90FA69B31388D6A293F33FD0CE4499A |
#| 2015-09-10 13:00:00 |       1 | 2015-09-10 12:01:44 |              542 | admin@avenueoftor.com | 188.214.135.98  | UAB DUOMENU CENTRAS |     443 |       80 | shadowofharbinger | DA03DA9CEFDAF6AA9146DDCC698AA1F6AC9E6D35 |
#| 2015-09-10 13:00:00 |       1 | 2015-09-10 12:01:46 |              146 | admin@avenueoftor.com | 188.214.135.100 | UAB DUOMENU CENTRAS |     443 |       80 | eapoe             | 75B385F1B542476966AF775BED87A7EDBB26F639 |
#| 2015-09-10 13:00:00 |       1 | 2015-09-10 12:03:36 |               20 | admin@avenueoftor.com | 188.214.135.97  | UAB DUOMENU CENTRAS |     443 |       80 | amanita           | E59AA84B8C72AF9B0A21C8F47FC282352F59B601 |
#| 2015-09-10 13:00:00 |       1 | 2015-09-10 12:22:23 |               20 | admin@avenueoftor.com | 188.214.135.102 | UAB DUOMENU CENTRAS |     443 |       80 | burstspeed        | 51F1FA73888EE1ABE3067128B7255745679D808B |
#| 2015-09-10 13:00:00 |       1 | 2015-09-10 12:22:26 |              519 | admin@avenueoftor.com | 188.214.135.103 | UAB DUOMENU CENTRAS |     443 |       80 | cyclone           | C7E9B7A2772BF65C569500DDF476FD4841A592E0 |
#| 2015-09-10 13:00:00 |       1 | 2015-09-10 12:22:33 |              518 | admin@avenueoftor.com | 188.214.135.104 | UAB DUOMENU CENTRAS |     443 |       80 | belzebu           | 728033FD2FAA7CBF3F5520A708A2E245B9650FA7 |
#| 2015-09-10 13:00:00 |       1 | 2015-09-10 12:22:44 |              771 | admin@avenueoftor.com | 188.214.135.105 | UAB DUOMENU CENTRAS |     443 |       80 | johnwayne         | BB0CB1E59F6E1C647FBAF4E515481BB0B7957204 |
#| 2015-09-10 13:00:00 |       1 | 2015-09-10 12:23:47 |              554 | admin@avenueoftor.com | 188.214.135.101 | UAB DUOMENU CENTRAS |     443 |       80 | gallium           | EC96EA37D38F7F0A16DABA104AD3D044AF04438B |
#| 2015-09-10 14:00:00 |       1 | 2015-09-10 13:03:24 |               20 | admin@avenueoftor.com | 188.214.135.106 | UAB DUOMENU CENTRAS |     443 |       80 | charlesponzi      | 27D7A6DF9C97C2AE613A088E89B750756118FC28 |
#| 2015-09-10 14:00:00 |       1 | 2015-09-10 13:03:34 |              842 | admin@avenueoftor.com | 188.214.135.107 | UAB DUOMENU CENTRAS |     443 |       80 | alcapone          | 026BDAFD5B78B29575715CC63DDDD4669AC4F3EF |
#| 2015-09-10 14:00:00 |       1 | 2015-09-10 13:03:52 |              297 | admin@avenueoftor.com | 188.214.135.109 | UAB DUOMENU CENTRAS |     443 |       80 | maotzedong        | 3DF6995F5156AED0C3FDFAC5B5ED61FEA2DA0242 |
#| 2015-09-10 14:00:00 |       1 | 2015-09-10 13:04:05 |              734 | admin@avenueoftor.com | 188.214.135.110 | UAB DUOMENU CENTRAS |     443 |       80 | milleritis        | E19CD44CBC552251905A17296842B0EE8B1641F4 |
#| 2015-09-10 14:00:00 |       0 | 2015-09-10 13:04:19 |                0 | admin@avenueoftor.com | 188.214.135.111 | UAB DUOMENU CENTRAS |     443 |       80 | centipede         | 688FF20BD39594BAB967BD838BD011C8616737A2 |
#| 2015-09-10 14:00:00 |       1 | 2015-09-10 13:25:46 |              278 | admin@avenueoftor.com | 188.214.135.111 | UAB DUOMENU CENTRAS |     443 |       80 | centipede         | 01D08F7F29376AC93BB5BF87D456EBD500128C18 |
#| 2015-09-10 14:00:00 |       1 | 2015-09-10 13:30:28 |               20 | admin@avenueoftor.com | 188.214.135.115 | UAB DUOMENU CENTRAS |     443 |       80 | metallica         | 4F59BF713D5FCB460FC0F98076E6B3EDA70A40EC |
#| 2015-09-10 14:00:00 |       1 | 2015-09-10 13:30:35 |              557 | admin@avenueoftor.com | 188.214.135.114 | UAB DUOMENU CENTRAS |     443 |       80 | darkeyes          | 3509DF773EF3DFB17EA7569410B6704D5ABACBFB |
#| 2015-09-10 14:00:00 |       1 | 2015-09-10 13:31:54 |              621 | admin@avenueoftor.com | 188.214.135.112 | UAB DUOMENU CENTRAS |     443 |       80 | scotch            | 03925AA892A61FB3D805F499913F569641DDFBAF |
#| 2015-09-10 14:00:00 |       1 | 2015-09-10 13:31:59 |              719 | admin@avenueoftor.com | 188.214.135.113 | UAB DUOMENU CENTRAS |     443 |       80 | chungking         | D558CE8F9C597EDB9C224CE132AE4201C0C8B9A0 |
#| 2015-09-10 15:00:00 |       1 | 2015-09-10 14:07:13 |              575 | NULL                  | 188.214.135.117 | UAB DUOMENU CENTRAS |     443 |       80 | timur             | 6F6BD8B50F8273E3E537DF2A65A087712D662E9B |
#| 2015-09-10 15:00:00 |       1 | 2015-09-10 14:07:22 |              813 | NULL                  | 188.214.135.119 | UAB DUOMENU CENTRAS |     443 |       80 | juvenal           | 5E419634D9E46284236CBD45476959CB91C21F77 |
#| 2015-09-10 15:00:00 |       1 | 2015-09-10 14:07:27 |              290 | NULL                  | 188.214.135.120 | UAB DUOMENU CENTRAS |     443 |       80 | bonaventure       | 8F1F5B20F383C2AC84F8B034D27CAA98316B5CC3 |
#| 2015-09-10 15:00:00 |       1 | 2015-09-10 14:07:29 |              282 | NULL                  | 188.214.135.121 | UAB DUOMENU CENTRAS |     443 |       80 | geronimo          | 48F13B35463B64FE1C4714FC7D133F2EBACFCD02 |
#| 2015-09-10 15:00:00 |       1 | 2015-09-10 14:07:34 |              707 | NULL                  | 188.214.135.123 | UAB DUOMENU CENTRAS |     443 |       80 | boris             | 5A1A0D6AD169CC001BFD9D15871C680BB85C2AC5 |
#| 2015-09-10 15:00:00 |       1 | 2015-09-10 14:08:56 |              412 | NULL                  | 188.214.135.118 | UAB DUOMENU CENTRAS |     443 |       80 | saladin           | D5ECE3796F3B16C64C28326EC8FB71A6A8E53222 |
#| 2015-09-10 15:00:00 |       1 | 2015-09-10 14:08:59 |               20 | NULL                  | 188.214.135.116 | UAB DUOMENU CENTRAS |     443 |       80 | osiris            | 4E7E4162E6C10016691DB03B839374F216019E75 |
#| 2015-09-10 15:00:00 |       1 | 2015-09-10 14:09:02 |               20 | NULL                  | 188.214.135.122 | UAB DUOMENU CENTRAS |     443 |       80 | confucius         | AECEF5ED3202759A192E182059EC66C8F4B75383 |
#| 2015-09-10 15:00:00 |       1 | 2015-09-10 14:29:06 |              448 | admin@avenueoftor.com | 188.214.135.124 | UAB DUOMENU CENTRAS |     443 |       80 | somalia           | 461959B095500E026BEA9105757ED57D91D68B69 |
#| 2015-09-10 15:00:00 |       1 | 2015-09-10 14:29:11 |              182 | admin@avenueoftor.com | 188.214.135.125 | UAB DUOMENU CENTRAS |     443 |       80 | matilde           | D50F991FFA5097FEB2B8248A57C5DD37EE12CC56 |
#+---------------------+---------+---------------------+------------------+-----------------------+-----------------+---------------------+---------+----------+-------------------+------------------------------------------+
#fingerprints:
E70C71DFD737AE3C5B59E8CC266A74928E12FE1A,FA7A834A4D7E160C006ACC4124FC29FC123BC240,E19CD44CBC552251905A17296842B0EE8B1641F4,75B385F1B542476966AF775BED87A7EDBB26F639,1735736D2B22B112F98611FA99222D2E933A5469,86C928C41EC3246AB0CC6A633BFB5AC0A8E535E5,F1E748546D1381C9342CF4A88851238262E4FC10,DA03DA9CEFDAF6AA9146DDCC698AA1F6AC9E6D35,C91C3A02198BCF4B45D4871DD027F299A2FF005F,4FB795C02620865E9F04199AD274E55283D7F093,77C99D18086034C1BF2F96F5D391ECD60A04E7C7,01D08F7F29376AC93BB5BF87D456EBD500128C18,728033FD2FAA7CBF3F5520A708A2E245B9650FA7,E5C7E6142466F5E33BA84DC9615C19FFC5C6F14F,D7BEF27E9A9F957113B21F2E7CF14D56CECB169F,D5ECE3796F3B16C64C28326EC8FB71A6A8E53222,9F056ACA2A4F22BDE381B3283A69E6E9E93AE65A,27D7A6DF9C97C2AE613A088E89B750756118FC28,D50F991FFA5097FEB2B8248A57C5DD37EE12CC56,C7E9B7A2772BF65C569500DDF476FD4841A592E0,4F59BF713D5FCB460FC0F98076E6B3EDA70A40EC,48F13B35463B64FE1C4714FC7D133F2EBACFCD02,688FF20BD39594BAB967BD838BD011C8616737A2,AECEF5ED3202759A192E182059EC66C8F4B75383,EC96EA37D38F7F0A16DABA104AD3D044AF04438B


#contact: bjh1004 <bjh1004@gmail.com>
#+---------------------+---------------------+------+-----------------+---------+----------+-------------+-------+-----------------------------+----------+------+------+
#| first_seen          | AS                  | cc   | IP              | or_port | dir_port | tor_version | OS    | contact                     | nickname | exit | efam |
#+---------------------+---------------------+------+-----------------+---------+----------+-------------+-------+-----------------------------+----------+------+------+
#| 2014-11-10 08:00:00 | Hanaro Telecom Inc. | kr   | 218.232.104.220 |    9001 |     9030 | 0.2.5.10    | Linux | bjh1004 <bjh1004@gmail.com> | Unnamed  |    0 | NULL |
#| 2014-11-10 08:00:00 | Hanaro Telecom Inc. | kr   | 218.232.104.221 |    9001 |     9030 | 0.2.5.10    | Linux | bjh1004 <bjh1004@gmail.com> | Unnamed  |    0 | NULL |
#| 2014-11-10 08:00:00 | Digital Ocean, Inc. | us   | 104.131.154.116 |    9001 |     NULL | 0.2.5.10    | Linux | bjh1004 <bjh1004@gmail.com> | Unnamed  |    0 | NULL |
#+---------------------+---------------------+------+-----------------+---------+----------+-------------+-------+-----------------------------+----------+------+------+
#fingerprints:
640EA5182A5FA7D43FACC385CF40E79DE804A91C,78EB816AB933FFABF8B22C91D875C96AFF0B611F,DAC579C62A55C9950EBA80586380E412DBF8D850

#contact: contact at peersm.com
#+---------------------+---------+------+-------------+---------+----------+-------------+--------------+-----------------------+----------+------+------+
#| first_seen          | AS      | cc   | IP          | or_port | dir_port | tor_version | OS           | contact               | nickname | exit | efam |
#+---------------------+---------+------+-------------+---------+----------+-------------+--------------+-----------------------+----------+------+------+
#| 2013-07-15 11:00:00 | OVH SAS | fr   | 37.59.47.27 |    8005 |     NULL | 0.1.0       | Linux x86_64 | contact at peersm.com | ordb2    |    0 | NULL |
#| 2014-01-06 17:00:00 | OVH SAS | fr   | 37.59.47.27 |    8001 |     NULL | 0.1.0       | Linux x86_64 | contact at peersm.com | ordb1    |    0 | NULL |
#| 2014-01-20 15:00:00 | OVH SAS | fr   | 37.59.47.27 |    8004 |     NULL | 0.1.0       | Linux x86_64 | contact at peersm.com | ordb3    |    0 | NULL |
#+---------------------+---------+------+-------------+---------+----------+-------------+--------------+-----------------------+----------+------+------+
#fingerprints:
2679B51C906158F3DF4C59AFD73E2B1FDA6535E1,E0671CF9CB593F27CD389CD4DD819BF9448EA834,179B10784BF8955C73313CCB195904AE133E5F53

#contact: Francois Deppierraz <francois@ctrlaltdel.ch>
#+---------------------+------------------------+------+---------------+---------+----------+-------------+-------+-------------------------------------+----------+------+------+
#| first_seen          | AS                     | cc   | IP            | or_port | dir_port | tor_version | OS    | contact                             | nickname | exit | efam |
#+---------------------+------------------------+------+---------------+---------+----------+-------------+-------+-------------------------------------+----------+------+------+
#| 2014-06-26 21:00:00 | Saitis Network, N.Desi | ch   | 62.220.148.87 |     443 |       80 | 0.2.5.12    | Linux | Francois Deppierraz <francois@ctrla | Unnamed  |    0 | NULL |
#| 2014-06-26 21:00:00 | Saitis Network, N.Desi | ch   | 62.220.148.94 |     443 |       80 | 0.2.5.12    | Linux | Francois Deppierraz <francois@ctrla | Unnamed  |    0 | NULL |
#| 2014-06-26 21:00:00 | Saitis Network, N.Desi | ch   | 62.220.148.97 |     443 |       80 | 0.2.5.12    | Linux | Francois Deppierraz <francois@ctrla | Unnamed  |    0 | NULL |
#+---------------------+------------------------+------+---------------+---------+----------+-------------+-------+-------------------------------------+----------+------+------+
#fingerprints:
40F32747DA9C12CF59B7CAF2EA0FA918528C993B,030F202056BA760F66047AC51B187DC1739D704C,CFEC81B97F6C15689ED8451C3DB0F8C399C01724

#contact: lugar976@gmail.com
#+---------------------+---------------------+------+--------------+---------+----------+-------------+-----------+--------------------+----------+------+------+
#| first_seen          | AS                  | cc   | IP           | or_port | dir_port | tor_version | OS        | contact            | nickname | exit | efam |
#+---------------------+---------------------+------+--------------+---------+----------+-------------+-----------+--------------------+----------+------+------+
#| 2015-07-10 12:00:00 | Blizoo DOOEL Skopje | mk   | 92.53.36.215 |    9001 |     9030 | 0.2.6.10    | Linux     | lugar976@gmail.com | TorMe    |    1 | NULL |
#| 2015-07-11 19:00:00 | Blizoo DOOEL Skopje | mk   | 92.53.36.215 |    9001 |     9030 | 0.2.4.23    | Windows 8 | lugar976@gmail.com | TorMe    |    0 | NULL |
#| 2015-07-25 18:00:00 | Blizoo DOOEL Skopje | mk   | 92.53.36.215 |    9001 |     9030 | 0.2.4.23    | Windows 8 | lugar976@gmail.com | TorMe    |    0 | NULL |
#+---------------------+---------------------+------+--------------+---------+----------+-------------+-----------+--------------------+----------+------+------+
#fingerprints:
92637BCEE1900DA980D6D18B83DF6B030708EA6E,9C701366566647E04312E8D302E3584986863AEE,40EA85CFEDD71B202600C49FDBA26861DA325E7C

#contact: Mail
#+---------------------+--------------+------+---------------+---------+----------+-------------+-------+---------+----------+------+------+
#| first_seen          | AS           | cc   | IP            | or_port | dir_port | tor_version | OS    | contact | nickname | exit | efam |
#+---------------------+--------------+------+---------------+---------+----------+-------------+-------+---------+----------+------+------+
#| 2015-01-09 10:00:00 | uvensys GmbH | de   | 185.26.156.29 |   61058 |     NULL | 0.2.5.10    | Linux | Mail    | raz0r    |    0 | NULL |
#| 2015-07-12 11:00:00 | uvensys GmbH | de   | 185.26.156.47 |   63353 |     NULL | 0.2.6.9     | Linux | Mail    | chickpea |    0 | NULL |
#| 2015-07-21 17:00:00 | uvensys GmbH | de   | 185.26.156.49 |   61821 |     NULL | 0.2.6.9     | Linux | Mail    | kl3      |    0 | NULL |
#+---------------------+--------------+------+---------------+---------+----------+-------------+-------+---------+----------+------+------+
#fingerprints:
EB1A8576B6012CBB631659FF473EA0E828DFE287,0E6504618DACC99C0A4CFC0F82B44DE646F2B0F1,DABF2D4CCCA5C2EEFE645D67E9D468D48D386243

#contact: Rich Rolled <richard8@tuta.io>
#+---------------------+------------------------+------+-----------------+---------+----------+-------------+-------+--------------------------------+------------+------+------+
#| first_seen          | AS                     | cc   | IP              | or_port | dir_port | tor_version | OS    | contact                        | nickname   | exit | efam |
#+---------------------+------------------------+------+-----------------+---------+----------+-------------+-------+--------------------------------+------------+------+------+
#| 2015-07-16 06:00:00 | Cox Communications Inc | us   | 70.162.152.12   |    9001 |     9030 | 0.2.6.10    | Linux | Rich Rolled <richard8@tuta.io> | Arashiyama |    0 | NULL |
#| 2015-07-17 18:00:00 | Digital Ocean, Inc.    | us   | 104.131.177.255 |    9001 |     9030 | 0.2.6.9     | Linux | Rich Rolled <richard8@tuta.io> | Acheron1   |    0 | NULL |
#| 2015-07-19 01:00:00 | NULL                   | de   | 46.101.237.246  |    9001 |     9030 | 0.2.6.10    | Linux | Rich Rolled <richard8@tuta.io> | sapporo    |    0 | NULL |
#+---------------------+------------------------+------+-----------------+---------+----------+-------------+-------+--------------------------------+------------+------+------+
#fingerprints:
129E566E5B96649D0F413901D3D5894F12EAF780,26FCEAEDC0739A336141D6C3872D8307189C0B54,BBFDFB6EE6F420F1146111A52CE9D75D4613D116

#contact: Rod G <tor@mhockey.us>
#+---------------------+---------------------+------+----------------+---------+----------+-------------+-------+------------------------+----------+------+------+
#| first_seen          | AS                  | cc   | IP             | or_port | dir_port | tor_version | OS    | contact                | nickname | exit | efam |
#+---------------------+---------------------+------+----------------+---------+----------+-------------+-------+------------------------+----------+------+------+
#| 2014-12-04 15:00:00 | Digital Ocean, Inc. | us   | 107.170.65.197 |    9001 |     NULL | 0.2.5.12    | Linux | Rod G <tor@mhockey.us> | RLG01    |    0 | NULL |
#| 2014-12-11 20:00:00 | ColoCrossing        | us   | 23.95.39.161   |    9001 |     NULL | 0.2.4.20    | Linux | Rod G <tor@mhockey.us> | RLG03    |    0 | NULL |
#| 2014-12-11 20:00:00 | ColoCrossing        | us   | 192.3.94.54    |    9001 |     NULL | 0.2.4.20    | Linux | Rod G <tor@mhockey.us> | RLG02    |    0 | NULL |
#+---------------------+---------------------+------+----------------+---------+----------+-------------+-------+------------------------+----------+------+------+
#fingerprints:
2395967EE38B83A4BF5A6DA2A2E56CB60DD918C0,2E6608775F95C986181384E0C732CA0B1DF1164E,69B3AD9900B50B2B699A1ED5312CE8A3CED45FA0

#contact: Tor.sx <nodes .AT. tor .DOT. sx>
#+---------------------+------------------------+------+----------------+---------+----------+-------------+-------+----------------------------------+-----------+------+------+
#| first_seen          | AS                     | cc   | IP             | or_port | dir_port | tor_version | OS    | contact                          | nickname  | exit | efam |
#+---------------------+------------------------+------+----------------+---------+----------+-------------+-------+----------------------------------+-----------+------+------+
#| 2015-02-12 08:00:00 | Seflow S.N.C. Di Marco | it   | 158.58.169.126 |    9001 |     NULL | 0.2.5.12    | Linux | Tor.sx <nodes .AT. tor .DOT. sx> | TorSxIT01 |    0 | NULL |
#| 2015-02-12 08:00:00 | Bradler & Krantz GmbH  | de   | 5.45.180.57    |    9001 |     NULL | 0.2.5.12    | Linux | Tor.sx <nodes .AT. tor .DOT. sx> | TorSxDE01 |    0 | NULL |
#| 2015-05-03 03:00:00 | EDIS GmbH              | at   | 149.154.152.32 |    9001 |     NULL | 0.2.5.12    | Linux | Tor.sx <nodes .AT. tor .DOT. sx> | TorSxAT01 |    0 | NULL |
#+---------------------+------------------------+------+----------------+---------+----------+-------------+-------+----------------------------------+-----------+------+------+
#fingerprints:
661ACF3DBE82548389C6FC39EDC805DC34730404,8DFADAFACFBB8375F6C5AEA5A14A98320C8D9876,309B8584C3902EF1FD6E607FB2A930C2050E3A3E

#contact: Tor20-29@Donnerstein88.de
#+---------------------+---------------------+------+----------------+---------+----------+-------------+-------+---------------------------+----------+------+------+
#| first_seen          | AS                  | cc   | IP             | or_port | dir_port | tor_version | OS    | contact                   | nickname | exit | efam |
#+---------------------+---------------------+------+----------------+---------+----------+-------------+-------+---------------------------+----------+------+------+
#| 2014-10-12 16:00:00 | Deutsche Telekom AG | de   | 84.183.68.114  |    9001 |     NULL | 0.2.4.27    | Linux | Tor20-29@Donnerstein88.de | Unnamed  |    0 | NULL |
#| 2015-04-12 20:00:00 | Deutsche Telekom AG | de   | 84.141.138.208 |    9001 |     NULL | 0.2.4.27    | Linux | Tor20-29@Donnerstein88.de | Unnamed  |    0 | NULL |
#| 2015-04-12 21:00:00 | Deutsche Telekom AG | de   | 87.181.197.114 |    9001 |     NULL | 0.2.4.27    | Linux | Tor20-29@Donnerstein88.de | Unnamed  |    0 | NULL |
